,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AHTGS,AATGS,AHTGC,AATGC,HTP,ATP,HM1,HM2,HM3,AM1,AM2,AM3,HomeTeamLP,AwayTeamLP,MW,DiffLP,HTGD,ATGD,HTFormPtsStr,ATFormPtsStr,HTFormPts,ATFormPts,DiffFormPts
3284,Wigan,Fulham,0,0,D,26,22,24,22,1.32,1.2,D,D,L,L,D,W,14.0,17.0,25.0,-3.0,0.08,0.0,DDL,LDW,2,4,-0.08
3285,Tottenham,Arsenal,0,0,D,26,38,31,25,0.96,1.72,L,W,D,D,D,W,11.0,3.0,25.0,8.0,-0.2,0.52,LWD,DDW,4,5,-0.04
3286,West Ham,Man United,0,1,A,31,41,31,10,1.32,2.24,D,W,W,W,W,W,10.0,1.0,25.0,9.0,0.0,1.24,DWW,WWW,7,9,-0.08
3287,Portsmouth,Man City,2,0,H,25,42,41,32,0.96,1.24,L,L,L,W,L,W,8.0,9.0,25.0,-1.0,-0.64,0.4,LLL,WLW,0,6,-0.24
3288,Man United,Fulham,3,0,H,41,22,10,22,2.24,1.2,W,W,W,L,D,W,1.0,17.0,25.0,-16.0,1.24,0.0,WWW,LDW,9,4,0.2
3289,Arsenal,Sunderland,0,0,D,38,25,25,33,1.72,1.08,D,D,W,D,W,L,3.0,15.0,25.0,-12.0,0.52,-0.32,DDW,DWL,5,4,0.04
3290,Aston Villa,Chelsea,0,1,A,40,44,24,15,1.9615384615384615,1.8846153846153846,W,D,W,D,L,W,6.0,2.0,26.0,4.0,0.6153846153846154,1.1153846153846154,WDW,DLW,7,4,0.11538461538461539
3291,Bolton,West Ham,2,1,H,27,31,37,32,1.0384615384615385,1.2692307692307692,L,W,D,L,D,W,16.0,10.0,26.0,6.0,-0.38461538461538464,-0.038461538461538464,LWD,LDW,4,4,0.0
3292,Man United,Blackburn,2,1,H,44,28,10,42,2.269230769230769,0.8846153846153846,W,W,W,L,L,D,1.0,7.0,26.0,-6.0,1.3076923076923077,-0.5384615384615384,WWW,LLD,9,1,0.3076923076923077
3293,Middlesbrough,Wigan,0,0,D,18,26,36,24,0.8461538461538461,1.3076923076923077,L,D,L,D,D,D,13.0,14.0,26.0,-1.0,-0.6923076923076923,0.07692307692307693,LDL,DDD,1,3,-0.07692307692307693
3294,Stoke,Portsmouth,2,2,D,21,27,40,41,0.9230769230769231,1.0384615384615385,L,W,L,W,L,L,18.0,8.0,26.0,10.0,-0.7307692307692307,-0.5384615384615384,LWL,WLL,3,3,0.0
3295,Fulham,West Brom,2,0,H,24,24,22,47,1.2692307692307692,0.8461538461538461,W,L,D,L,D,L,17.0,18.0,26.0,-1.0,0.07692307692307693,-0.8846153846153846,WLD,LDL,4,1,0.11538461538461539
3296,Liverpool,Man City,1,1,D,42,42,17,34,2.076923076923077,1.1923076923076923,W,W,D,L,W,L,4.0,9.0,26.0,-5.0,0.9615384615384616,0.3076923076923077,WWD,LWL,7,3,0.15384615384615385
3297,Newcastle,Everton,0,0,D,33,34,42,28,1.0384615384615385,1.5384615384615385,W,D,L,W,L,D,12.0,5.0,26.0,7.0,-0.34615384615384615,0.23076923076923078,WDL,WLD,4,4,0.0
3298,Hull,Tottenham,1,2,A,31,26,46,31,1.1153846153846154,0.9615384615384616,D,D,L,D,L,W,18.0,11.0,26.0,7.0,-0.5769230769230769,-0.19230769230769232,DDL,DLW,2,4,-0.07692307692307693
3299,Arsenal,Fulham,0,0,D,38,24,25,22,1.6923076923076923,1.2692307692307692,D,D,D,W,L,D,3.0,17.0,26.0,-14.0,0.5,0.07692307692307693,DDD,WLD,3,4,-0.038461538461538464
3300,Chelsea,Wigan,2,1,H,45,26,15,24,1.9259259259259258,1.2962962962962963,W,D,L,D,D,D,2.0,14.0,27.0,-12.0,1.1111111111111112,0.07407407407407407,WDL,DDD,4,3,0.037037037037037035
3301,Everton,West Brom,2,0,H,34,24,28,49,1.5185185185185186,0.8148148148148148,D,W,L,L,L,D,5.0,18.0,27.0,-13.0,0.2222222222222222,-0.9259259259259259,DWL,LLD,4,1,0.1111111111111111
3302,Middlesbrough,Liverpool,2,0,H,18,43,36,18,0.8518518518518519,2.037037037037037,D,L,D,D,W,W,13.0,4.0,27.0,9.0,-0.6666666666666666,0.9259259259259259,DLD,DWW,2,7,-0.18518518518518517
3303,Aston Villa,Stoke,2,2,D,40,23,25,42,1.8888888888888888,0.9259259259259259,L,W,D,D,L,W,6.0,18.0,27.0,-12.0,0.5555555555555556,-0.7037037037037037,LWD,DLW,4,4,0.0
3304,Bolton,Newcastle,1,0,H,29,33,38,42,1.1111111111111112,1.037037037037037,W,L,W,D,W,D,16.0,12.0,27.0,4.0,-0.3333333333333333,-0.3333333333333333,WLW,DWD,6,5,0.037037037037037035
3305,Hull,Blackburn,1,2,A,32,30,48,43,1.0740740740740742,0.9629629629629629,L,D,D,W,L,L,18.0,7.0,27.0,11.0,-0.5925925925925926,-0.48148148148148145,LDD,WLL,2,3,-0.037037037037037035
3306,West Ham,Man City,1,0,H,32,43,34,35,1.2222222222222223,1.1851851851851851,L,L,D,D,L,W,10.0,9.0,27.0,1.0,-0.07407407407407407,0.2962962962962963,LLD,DLW,1,4,-0.1111111111111111
3307,Liverpool,Sunderland,2,0,H,43,27,18,33,2.037037037037037,1.1481481481481481,D,W,W,D,W,D,4.0,15.0,27.0,-11.0,0.9259259259259259,-0.2222222222222222,DWW,DWD,7,5,0.07407407407407407
3308,Portsmouth,Chelsea,0,1,A,29,45,43,15,1.037037037037037,1.9259259259259258,D,W,L,W,D,L,8.0,2.0,27.0,6.0,-0.5185185185185185,1.1111111111111112,DWL,WDL,4,4,0.0
3309,West Brom,Arsenal,1,3,A,24,38,49,25,0.8148148148148148,1.6666666666666667,L,L,D,D,D,D,18.0,3.0,27.0,15.0,-0.9259259259259259,0.48148148148148145,LLD,DDD,1,3,-0.07407407407407407
3310,Blackburn,Everton,0,0,D,30,36,43,28,0.9642857142857143,1.5714285714285714,D,W,L,W,D,W,7.0,5.0,28.0,2.0,-0.4642857142857143,0.2857142857142857,DWL,WDW,4,7,-0.10714285714285714
3311,Fulham,Hull,0,1,A,24,33,23,50,1.2142857142857142,1.0357142857142858,L,D,W,L,L,D,17.0,18.0,28.0,-1.0,0.03571428571428571,-0.6071428571428571,LDW,LLD,4,1,0.10714285714285714
3312,Man City,Aston Villa,2,0,H,43,42,36,27,1.1428571428571428,1.8571428571428572,L,D,L,D,L,W,9.0,6.0,28.0,3.0,0.25,0.5357142857142857,LDL,DLW,1,4,-0.10714285714285714
3313,Newcastle,Man United,1,2,A,33,48,43,12,1.0,2.3214285714285716,L,D,W,W,W,W,12.0,1.0,28.0,11.0,-0.35714285714285715,1.2857142857142858,LDW,WWW,4,9,-0.17857142857142858
3314,Stoke,Bolton,2,0,H,25,30,44,38,0.9285714285714286,1.1785714285714286,D,D,L,W,W,L,18.0,16.0,28.0,2.0,-0.6785714285714286,-0.2857142857142857,DDL,WWL,2,6,-0.14285714285714285
3315,Tottenham,Middlesbrough,4,0,H,32,20,32,36,1.1071428571428572,0.9285714285714286,W,W,D,W,D,L,11.0,13.0,28.0,-2.0,0.0,-0.5714285714285714,WWD,WDL,7,4,0.10714285714285714
3316,Wigan,West Ham,0,1,A,27,33,26,34,1.25,1.2857142857142858,L,D,D,W,L,L,14.0,10.0,28.0,4.0,0.03571428571428571,-0.03571428571428571,LDD,WLL,2,3,-0.03571428571428571
3317,Sunderland,Tottenham,1,1,D,27,32,35,32,1.1071428571428572,1.1071428571428572,L,D,W,W,W,D,15.0,11.0,28.0,4.0,-0.2857142857142857,0.0,LDW,WWD,4,7,-0.10714285714285714
3318,Fulham,Blackburn,1,2,A,24,30,23,43,1.2142857142857142,0.9642857142857143,L,D,W,D,W,L,17.0,7.0,28.0,10.0,0.03571428571428571,-0.4642857142857143,LDW,DWL,4,4,0.0
3319,Arsenal,Blackburn,4,0,H,38,30,25,43,1.6428571428571428,0.9642857142857143,D,D,D,D,W,L,3.0,7.0,28.0,-4.0,0.4642857142857143,-0.4642857142857143,DDD,DWL,3,4,-0.03571428571428571
3320,Bolton,Fulham,1,3,A,30,25,40,25,1.1379310344827587,1.1724137931034482,L,W,W,L,L,D,16.0,17.0,29.0,-1.0,-0.3448275862068966,0.0,LWW,LLD,6,1,0.1724137931034483
3321,Everton,Stoke,3,1,H,36,27,28,44,1.5517241379310345,1.0,D,W,D,W,D,D,5.0,18.0,29.0,-13.0,0.27586206896551724,-0.5862068965517241,DWD,WDD,5,5,0.0
3322,Hull,Newcastle,1,1,D,34,34,50,45,1.103448275862069,0.9655172413793104,W,L,L,L,L,D,18.0,12.0,29.0,6.0,-0.5517241379310345,-0.3793103448275862,WLL,LLD,3,1,0.06896551724137931
3323,Man United,Liverpool,1,4,A,49,45,16,20,2.2413793103448274,2.0,L,W,W,W,L,D,1.0,4.0,29.0,-3.0,1.1379310344827587,0.8620689655172413,LWW,WLD,6,4,0.06896551724137931
3324,Middlesbrough,Portsmouth,1,1,D,20,30,40,45,0.896551724137931,1.0,L,W,D,D,L,D,13.0,8.0,29.0,5.0,-0.6896551724137931,-0.5172413793103449,LWD,DLD,4,2,0.06896551724137931
3325,Sunderland,Wigan,1,2,A,28,27,36,27,1.103448275862069,1.206896551724138,D,L,D,L,L,D,15.0,14.0,29.0,1.0,-0.27586206896551724,0.0,DLD,LLD,2,1,0.034482758620689655
3326,Aston Villa,Tottenham,1,2,A,42,33,29,33,1.793103448275862,1.103448275862069,L,D,L,D,W,W,6.0,11.0,29.0,-5.0,0.4482758620689655,0.0,LDL,DWW,1,7,-0.20689655172413793
3327,Chelsea,Man City,1,0,H,48,45,16,36,2.0,1.206896551724138,W,W,W,W,L,D,2.0,9.0,29.0,-7.0,1.103448275862069,0.3103448275862069,WWW,WLD,9,4,0.1724137931034483
3328,West Ham,West Brom,0,0,D,34,25,34,54,1.3448275862068966,0.7586206896551724,W,W,L,L,L,L,10.0,18.0,29.0,-8.0,0.0,-1.0,WWL,LLL,6,0,0.20689655172413793
3329,Blackburn,West Ham,1,1,D,32,34,44,34,1.0344827586206897,1.3448275862068966,W,D,W,W,W,L,7.0,10.0,29.0,-3.0,-0.41379310344827586,0.0,WDW,WWL,7,6,0.034482758620689655
3330,Fulham,Man United,2,0,H,28,49,26,18,1.2333333333333334,2.1666666666666665,W,L,L,L,L,W,17.0,1.0,30.0,16.0,0.06666666666666667,1.0333333333333334,WLL,LLW,3,3,0.0
3331,Newcastle,Arsenal,1,3,A,35,45,46,26,0.9666666666666667,1.7333333333333334,D,L,L,W,W,D,12.0,3.0,30.0,9.0,-0.36666666666666664,0.6333333333333333,DLL,WWD,1,7,-0.2
3332,Portsmouth,Everton,2,1,H,32,39,46,29,1.0666666666666667,1.6,W,D,L,W,D,W,8.0,5.0,30.0,3.0,-0.4666666666666667,0.3333333333333333,WDL,WDW,4,7,-0.1
3333,Stoke,Middlesbrough,1,0,H,28,21,47,41,0.9666666666666667,0.9,L,W,D,D,L,W,18.0,13.0,30.0,5.0,-0.6333333333333333,-0.6666666666666666,LWD,DLW,4,4,0.0
3334,Tottenham,Chelsea,1,0,H,35,49,34,16,1.1666666666666667,2.033333333333333,W,D,W,W,W,W,11.0,2.0,30.0,9.0,0.03333333333333333,1.1,WDW,WWW,7,9,-0.06666666666666667
3335,West Brom,Bolton,1,1,D,25,31,54,43,0.7666666666666667,1.1,D,L,L,L,L,W,18.0,16.0,30.0,2.0,-0.9666666666666667,-0.4,DLL,LLW,1,3,-0.06666666666666667
3336,Liverpool,Aston Villa,5,0,H,49,43,21,31,2.033333333333333,1.7333333333333334,W,W,L,L,L,D,4.0,6.0,30.0,-2.0,0.9333333333333333,0.4,WWL,LLD,6,1,0.16666666666666666
3337,Man City,Sunderland,1,0,H,45,29,37,38,1.1666666666666667,1.0666666666666667,L,W,L,L,D,L,9.0,15.0,30.0,-6.0,0.26666666666666666,-0.3,LWL,LDL,3,1,0.06666666666666667
3338,Wigan,Hull,1,0,H,29,35,28,51,1.2666666666666666,1.1,W,L,L,D,W,L,14.0,18.0,30.0,-4.0,0.03333333333333333,-0.5333333333333333,WLL,DWL,3,4,-0.03333333333333333
3339,Arsenal,Man City,2,0,H,45,45,26,37,1.7333333333333334,1.1666666666666667,W,W,D,L,W,L,3.0,9.0,30.0,-6.0,0.6333333333333333,0.26666666666666666,WWD,LWL,7,3,0.13333333333333333
3340,Blackburn,Tottenham,2,1,H,33,36,49,34,1.0,1.2258064516129032,D,L,W,W,W,D,7.0,11.0,31.0,-4.0,-0.5161290322580645,0.06451612903225806,DLW,WWD,4,7,-0.0967741935483871
3341,Bolton,Middlesbrough,4,1,H,32,21,44,42,1.096774193548387,0.8709677419354839,D,L,L,L,D,L,16.0,13.0,31.0,3.0,-0.3870967741935484,-0.6774193548387096,DLL,LDL,1,1,0.0
3342,Fulham,Liverpool,0,1,A,30,54,26,21,1.2903225806451613,2.064516129032258,W,W,L,W,W,W,17.0,4.0,31.0,13.0,0.12903225806451613,1.064516129032258,WWL,WWW,6,9,-0.0967741935483871
3343,Hull,Portsmouth,0,0,D,35,32,52,46,1.064516129032258,1.064516129032258,L,D,W,D,W,D,18.0,8.0,31.0,10.0,-0.5483870967741935,-0.45161290322580644,LDW,DWD,4,5,-0.03225806451612903
3344,Newcastle,Chelsea,0,2,A,36,49,49,17,0.9354838709677419,1.967741935483871,L,D,L,L,W,W,12.0,2.0,31.0,10.0,-0.41935483870967744,1.032258064516129,LDL,LWW,1,6,-0.16129032258064516
3345,West Brom,Stoke,0,2,A,26,29,55,47,0.7741935483870968,1.032258064516129,D,D,L,W,L,W,18.0,18.0,31.0,0.0,-0.9354838709677419,-0.5806451612903226,DDL,WLW,2,6,-0.12903225806451613
3346,West Ham,Sunderland,2,0,H,35,29,35,39,1.3225806451612903,1.032258064516129,D,D,W,L,L,D,10.0,15.0,31.0,-5.0,0.0,-0.3225806451612903,DDW,LLD,5,1,0.12903225806451613
3347,Everton,Wigan,4,0,H,40,30,31,28,1.5483870967741935,1.3225806451612903,L,W,D,W,W,L,5.0,14.0,31.0,-9.0,0.2903225806451613,0.06451612903225806,LWD,WWL,4,6,-0.06451612903225806
3348,Man United,Aston Villa,3,2,H,52,43,20,36,2.193548387096774,1.6774193548387097,W,L,L,L,L,L,1.0,6.0,31.0,-5.0,1.032258064516129,0.22580645161290322,WLL,LLL,3,0,0.0967741935483871
3349,Chelsea,Bolton,4,3,H,49,32,17,44,1.967741935483871,1.096774193548387,L,W,W,D,L,L,2.0,16.0,31.0,-14.0,1.032258064516129,-0.3870967741935484,LWW,DLL,6,1,0.16129032258064516
3350,Liverpool,Blackburn,4,0,H,55,35,21,50,2.09375,1.0625,W,W,W,W,D,L,4.0,7.0,32.0,-3.0,1.0625,-0.46875,WWW,WDL,9,4,0.15625
3351,Middlesbrough,Hull,3,1,H,22,35,46,52,0.84375,1.0625,L,L,D,D,L,D,13.0,18.0,32.0,-5.0,-0.75,-0.53125,LLD,DLD,1,2,-0.03125
3352,Portsmouth,West Brom,2,2,D,34,26,48,57,1.0625,0.75,D,D,W,L,D,D,8.0,18.0,32.0,-10.0,-0.4375,-0.96875,DDW,LDD,5,2,0.09375
3353,Stoke,Newcastle,1,1,D,31,36,47,51,1.09375,0.90625,W,W,L,L,L,D,18.0,12.0,32.0,6.0,-0.5,-0.46875,WWL,LLD,6,1,0.15625
3354,Sunderland,Man United,1,2,A,29,54,41,21,1.0,2.21875,L,L,L,W,W,L,15.0,1.0,32.0,14.0,-0.375,1.03125,LLL,WWL,0,6,-0.1875
3355,Tottenham,West Ham,1,0,H,37,37,36,35,1.1875,1.375,L,W,W,W,D,D,11.0,10.0,32.0,1.0,0.03125,0.0625,LWW,WDD,6,5,0.03125
3356,Wigan,Arsenal,1,4,A,30,50,32,27,1.28125,1.8125,L,W,W,W,W,W,14.0,3.0,32.0,11.0,-0.0625,0.71875,LWW,WWW,6,9,-0.09375
3357,Aston Villa,Everton,3,3,D,45,44,39,31,1.625,1.59375,L,L,L,W,L,W,6.0,5.0,32.0,1.0,0.1875,0.40625,LLL,WLW,0,6,-0.1875
3358,Man City,Fulham,1,3,A,46,30,39,27,1.1875,1.25,L,W,L,L,W,W,9.0,17.0,32.0,-8.0,0.21875,0.09375,LWL,LWW,3,6,-0.09375
3359,Aston Villa,West Ham,1,1,D,45,37,39,35,1.625,1.375,L,L,L,W,D,D,6.0,10.0,32.0,-4.0,0.1875,0.0625,LLL,WDD,0,5,-0.15625
3360,Middlesbrough,Fulham,0,0,D,25,33,47,28,0.9090909090909091,1.303030303030303,W,L,L,W,L,W,13.0,17.0,33.0,-4.0,-0.6666666666666666,0.15151515151515152,WLL,WLW,3,6,-0.09090909090909091
3361,Portsmouth,Bolton,1,0,H,35,39,48,49,1.121212121212121,1.121212121212121,W,D,D,L,W,D,8.0,16.0,33.0,-8.0,-0.3939393939393939,-0.30303030303030304,WDD,LWD,5,4,0.030303030303030304
3362,Stoke,Blackburn,1,0,H,32,35,48,54,1.0909090909090908,1.0303030303030303,D,W,W,L,W,D,18.0,7.0,33.0,11.0,-0.48484848484848486,-0.5757575757575758,DWW,LWD,7,4,0.09090909090909091
3363,Sunderland,Hull,1,0,H,30,36,43,55,0.9696969696969697,1.0303030303030303,L,L,L,L,D,L,15.0,18.0,33.0,-3.0,-0.3939393939393939,-0.5757575757575758,LLL,LDL,0,1,-0.030303030303030304
3364,Man City,West Brom,4,2,H,47,28,42,59,1.1515151515151516,0.7575757575757576,L,L,W,D,L,D,9.0,18.0,33.0,-9.0,0.15151515151515152,-0.9393939393939394,LLW,DLD,3,2,0.030303030303030304
3365,Tottenham,Newcastle,1,0,H,38,37,36,52,1.2424242424242424,0.9090909090909091,W,L,W,D,L,L,11.0,12.0,33.0,-1.0,0.06060606060606061,-0.45454545454545453,WLW,DLL,6,1,0.15151515151515152
3366,Liverpool,Arsenal,4,4,D,59,54,21,28,2.121212121212121,1.8484848484848484,W,W,W,W,W,W,4.0,3.0,33.0,1.0,1.1515151515151516,0.7878787878787878,WWW,WWW,9,9,0.0
3367,Chelsea,Everton,0,0,D,55,47,20,34,2.0303030303030303,1.5757575757575757,W,W,L,D,W,L,2.0,5.0,33.0,-3.0,1.0606060606060606,0.3939393939393939,WWL,DWL,6,4,0.06060606060606061
3368,Man United,Portsmouth,2,0,H,56,35,21,48,2.242424242424242,1.121212121212121,W,W,W,W,D,D,1.0,8.0,33.0,-7.0,1.0606060606060606,-0.3939393939393939,WWW,WDD,9,5,0.12121212121212122
3369,Bolton,Aston Villa,1,1,D,39,48,49,42,1.121212121212121,1.606060606060606,L,W,D,D,L,L,16.0,6.0,33.0,10.0,-0.30303030303030304,0.18181818181818182,LWD,DLL,4,1,0.09090909090909091
3370,Everton,Man City,1,2,A,47,51,34,44,1.5588235294117647,1.2058823529411764,D,D,W,W,L,L,5.0,9.0,34.0,-4.0,0.38235294117647056,0.20588235294117646,DDW,WLL,5,3,0.058823529411764705
3371,Fulham,Stoke,1,0,H,33,33,28,48,1.2941176470588236,1.1470588235294117,D,W,L,W,D,W,17.0,18.0,34.0,-1.0,0.14705882352941177,-0.4411764705882353,DWL,WDW,4,7,-0.08823529411764706
3372,Hull,Liverpool,1,3,A,36,63,56,25,1.0,2.088235294117647,L,L,D,D,W,W,18.0,4.0,34.0,14.0,-0.5882352941176471,1.1176470588235294,LLD,DWW,1,7,-0.17647058823529413
3373,Man United,Tottenham,5,2,H,61,39,23,36,2.264705882352941,1.2941176470588236,W,W,W,W,W,L,1.0,11.0,34.0,-10.0,1.1176470588235294,0.08823529411764706,WWW,WWL,9,6,0.08823529411764706
3374,West Brom,Sunderland,3,0,H,30,31,63,43,0.7352941176470589,1.0294117647058822,L,D,L,W,L,L,18.0,15.0,34.0,3.0,-0.9705882352941176,-0.35294117647058826,LDL,WLL,1,3,-0.058823529411764705
3375,West Ham,Chelsea,0,1,A,38,55,37,20,1.3235294117647058,2.0,D,L,W,D,W,W,10.0,2.0,34.0,8.0,0.029411764705882353,1.0294117647058822,DLW,DWW,4,7,-0.08823529411764706
3376,Arsenal,Middlesbrough,2,0,H,58,25,32,47,1.8235294117647058,0.9117647058823529,D,W,W,D,W,L,3.0,13.0,34.0,-10.0,0.7647058823529411,-0.6470588235294118,DWW,DWL,7,4,0.08823529411764706
3377,Blackburn,Wigan,2,0,H,35,31,55,38,1.0,1.2058823529411764,L,L,W,L,L,L,7.0,14.0,34.0,-7.0,-0.5882352941176471,-0.20588235294117646,LLW,LLL,3,0,0.08823529411764706
3378,Newcastle,Portsmouth,0,0,D,37,35,53,50,0.8823529411764706,1.088235294117647,L,D,L,L,W,D,12.0,8.0,34.0,4.0,-0.47058823529411764,-0.4411764705882353,LDL,LWD,1,4,-0.08823529411764706
3379,Chelsea,Fulham,3,1,H,55,33,20,28,2.0,1.2941176470588236,D,W,W,D,W,L,2.0,17.0,34.0,-15.0,1.0294117647058822,0.14705882352941177,DWW,DWL,7,4,0.08823529411764706
3380,Man City,Blackburn,3,1,H,53,37,45,55,1.2571428571428571,1.0571428571428572,W,W,L,W,L,L,9.0,7.0,35.0,2.0,0.22857142857142856,-0.5142857142857142,WWL,WLL,6,3,0.08571428571428572
3381,Middlesbrough,Man United,0,2,A,25,63,49,23,0.8857142857142857,2.2857142857142856,L,D,W,W,W,W,13.0,1.0,35.0,12.0,-0.6857142857142857,1.1428571428571428,LDW,WWW,4,9,-0.14285714285714285
3382,Portsmouth,Arsenal,0,3,A,35,60,50,32,1.0857142857142856,1.8571428571428572,D,L,W,W,D,W,8.0,3.0,35.0,5.0,-0.42857142857142855,0.8,DLW,WDW,4,7,-0.08571428571428572
3383,Stoke,West Ham,0,1,A,33,38,49,38,1.1142857142857143,1.2857142857142858,L,W,D,L,D,L,18.0,10.0,35.0,8.0,-0.45714285714285713,0.0,LWD,LDL,4,1,0.08571428571428572
3384,Tottenham,West Brom,1,0,H,41,33,41,63,1.2571428571428571,0.8,L,W,W,W,L,D,11.0,18.0,35.0,-7.0,0.0,-0.8571428571428571,LWW,WLD,6,4,0.05714285714285714
3385,Wigan,Bolton,0,0,D,31,40,38,51,1.2,1.0857142857142856,D,L,L,D,L,L,14.0,16.0,35.0,-2.0,-0.2,-0.3142857142857143,DLL,DLL,1,1,0.0
3386,Liverpool,Newcastle,3,0,H,66,37,26,53,2.1142857142857143,0.8857142857142857,W,D,W,D,L,D,4.0,12.0,35.0,-8.0,1.1428571428571428,-0.45714285714285713,WDW,DLD,7,2,0.14285714285714285
3387,Sunderland,Everton,0,2,A,31,48,46,36,1.0,1.5142857142857142,L,W,L,L,D,D,15.0,5.0,35.0,10.0,-0.42857142857142855,0.34285714285714286,LWL,LDD,3,2,0.02857142857142857
3388,Aston Villa,Hull,1,0,H,50,37,44,59,1.5714285714285714,0.9714285714285714,D,D,D,L,L,L,6.0,18.0,35.0,-12.0,0.17142857142857143,-0.6285714285714286,DDD,LLL,3,0,0.08571428571428572
3389,Blackburn,Portsmouth,2,0,H,37,35,55,50,1.0571428571428572,1.0857142857142856,W,L,L,D,L,W,7.0,8.0,35.0,-1.0,-0.5142857142857142,-0.42857142857142855,WLL,DLW,3,4,-0.02857142857142857
3390,Bolton,Sunderland,0,0,D,40,31,51,48,1.0833333333333333,0.9722222222222222,D,D,L,L,L,W,16.0,15.0,36.0,1.0,-0.3055555555555556,-0.4722222222222222,DDL,LLW,2,3,-0.027777777777777776
3391,Everton,Tottenham,0,0,D,50,42,36,41,1.5555555555555556,1.3055555555555556,W,L,D,W,L,W,5.0,11.0,36.0,-6.0,0.3888888888888889,0.027777777777777776,WLD,WLW,4,6,-0.05555555555555555
3392,Fulham,Aston Villa,3,1,H,35,51,31,44,1.3055555555555556,1.6111111111111112,L,W,D,W,D,D,17.0,6.0,36.0,11.0,0.1111111111111111,0.19444444444444445,LWD,WDD,4,5,-0.027777777777777776
3393,Hull,Stoke,1,2,A,37,33,60,50,0.9444444444444444,1.0833333333333333,L,L,L,L,L,W,18.0,18.0,36.0,0.0,-0.6388888888888888,-0.4722222222222222,LLL,LLW,0,3,-0.08333333333333333
3394,West Brom,Wigan,3,1,H,33,32,64,41,0.7777777777777778,1.1666666666666667,L,W,L,L,D,L,18.0,14.0,36.0,4.0,-0.8611111111111112,-0.25,LWL,LDL,3,1,0.05555555555555555
3395,West Ham,Liverpool,0,3,A,39,69,38,26,1.3333333333333333,2.138888888888889,W,L,D,W,W,D,10.0,4.0,36.0,6.0,0.027777777777777776,1.1944444444444444,WLD,WWD,4,7,-0.08333333333333333
3396,Arsenal,Chelsea,1,4,A,63,59,32,21,1.8888888888888888,2.0555555555555554,W,W,D,W,W,D,3.0,2.0,36.0,1.0,0.8611111111111112,1.0555555555555556,WWD,WWD,7,7,0.0
3397,Man United,Man City,2,0,H,65,56,23,46,2.3055555555555554,1.3055555555555556,W,W,W,W,W,W,1.0,9.0,36.0,-8.0,1.1666666666666667,0.2777777777777778,WWW,WWW,9,9,0.0
3398,Newcastle,Middlesbrough,3,1,H,37,25,56,51,0.8611111111111112,0.8611111111111112,L,D,L,L,L,D,12.0,13.0,36.0,-1.0,-0.5277777777777778,-0.7222222222222222,LDL,LLD,1,1,0.0
3399,Wigan,Man United,1,2,A,32,65,41,23,1.1666666666666667,2.3055555555555554,L,D,L,W,W,W,14.0,1.0,36.0,13.0,-0.25,1.1666666666666667,LDL,WWW,1,9,-0.2222222222222222
3400,Bolton,Hull,1,1,D,40,38,51,62,1.0810810810810811,0.918918918918919,D,D,D,L,L,L,16.0,18.0,37.0,-2.0,-0.2972972972972973,-0.6486486486486487,DDD,LLL,3,0,0.08108108108108109
3401,Everton,West Ham,3,1,H,50,39,36,41,1.5405405405405406,1.2972972972972974,D,W,L,L,W,L,5.0,10.0,37.0,-5.0,0.3783783783783784,-0.05405405405405406,DWL,LWL,4,3,0.02702702702702703
3402,Man United,Arsenal,0,0,D,67,64,24,36,2.324324324324324,1.837837837837838,W,W,W,L,W,W,1.0,3.0,37.0,-2.0,1.162162162162162,0.7567567567567568,WWW,LWW,9,6,0.08108108108108109
3403,Middlesbrough,Aston Villa,1,1,D,26,52,54,47,0.8378378378378378,1.5675675675675675,L,L,L,L,W,D,13.0,6.0,37.0,7.0,-0.7567567567567568,0.13513513513513514,LLL,LWD,0,4,-0.10810810810810811
3404,Newcastle,Fulham,0,1,A,40,38,57,32,0.918918918918919,1.3513513513513513,W,L,D,W,L,W,12.0,17.0,37.0,-5.0,-0.4594594594594595,0.16216216216216217,WLD,WLW,4,6,-0.05405405405405406
3405,Stoke,Wigan,2,0,H,35,33,51,43,1.135135135135135,1.135135135135135,W,L,L,L,L,D,18.0,14.0,37.0,4.0,-0.43243243243243246,-0.2702702702702703,WLL,LLD,3,1,0.05405405405405406
3406,Tottenham,Man City,2,1,H,42,56,41,48,1.2972972972972974,1.2702702702702702,D,W,L,L,W,W,11.0,9.0,37.0,2.0,0.02702702702702703,0.21621621621621623,DWL,LWW,4,6,-0.05405405405405406
3407,Chelsea,Blackburn,2,0,H,63,40,22,58,2.081081081081081,1.0810810810810811,W,W,W,W,L,W,2.0,7.0,37.0,-5.0,1.1081081081081081,-0.4864864864864865,WWW,WLW,9,6,0.08108108108108109
3408,West Brom,Liverpool,0,2,A,36,72,65,26,0.8378378378378378,2.1621621621621623,W,L,W,W,W,W,18.0,4.0,37.0,14.0,-0.7837837837837838,1.2432432432432432,WLW,WWW,6,9,-0.08108108108108109
3409,Portsmouth,Sunderland,3,1,H,35,31,55,48,1.027027027027027,0.972972972972973,L,L,D,D,L,L,8.0,15.0,37.0,-7.0,-0.5405405405405406,-0.4594594594594595,LLD,DLL,1,1,0.0
